Passenger ID,Gender_x,Age_x,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort_x,Leg Room Service_x,Cleanliness_x,Food and Drink_x,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling_x,Satisfaction_x,PassengerId,Gender_y,Age_y,Flight Class,Seat Comfort_y,Departure/Arrival Time Conv.,Food and Drink_y,Inflight Entertainment,Leg Room Service_y,Baggage Handling_y,Cleanliness_y,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction_y
697,Male,43,Returning,Business,Business,3908,11,7.0,4,4,5,5,4,5,5,5,3,3,5,4,5,5,Satisfied,697,F,64,First Class,1,2,4,3,2,3,1,29,16,Satisfied
698,Male,18,Returning,Business,Business,2301,33,35.0,4,2,3,1,2,3,3,2,0,0,3,3,0,4,Neutral or Dissatisfied,698,M,59,Business,4,1,2,4,4,2,5,36,11,Neutral
699,Female,46,Returning,Business,Business,113,8,8.0,4,4,5,4,4,4,4,4,3,4,4,4,4,4,Satisfied,699,M,39,Premium Economy,4,5,5,2,4,4,3,87,119,Unsatisfied
700,Female,61,Returning,Business,Business,1701,0,0.0,2,2,5,5,2,3,5,4,3,4,3,2,3,3,Satisfied,700,M,18,First Class,4,4,2,5,3,5,3,94,4,Unsatisfied
701,Male,18,First-time,Business,Economy,270,0,0.0,4,2,4,2,3,3,1,4,1,1,4,2,1,5,Neutral or Dissatisfied,701,M,74,Economy,1,3,2,4,1,2,5,65,115,Satisfied
702,Female,34,Returning,Business,Business,158,6,0.0,4,4,4,5,4,5,4,5,4,3,5,4,5,4,Satisfied,702,M,45,Premium Economy,3,4,3,5,1,2,2,22,14,Neutral
703,Male,50,First-time,Business,Business,134,15,43.0,2,2,5,2,3,5,4,5,4,4,4,2,4,4,Neutral or Dissatisfied,703,F,19,Premium Economy,2,5,2,2,1,4,2,72,43,Neutral
704,Male,55,Returning,Business,Business,2900,0,0.0,1,1,4,5,4,3,4,3,3,2,3,0,3,3,Satisfied,704,F,65,Business,1,3,5,5,4,4,2,5,5,Neutral
705,Female,42,Returning,Business,Business,2950,0,0.0,1,1,1,2,1,5,3,4,2,2,5,3,5,3,Neutral or Dissatisfied,705,F,23,Economy,4,5,5,2,2,1,4,17,57,Satisfied
706,Male,45,Returning,Business,Business,2987,0,0.0,1,1,5,4,1,5,4,5,3,2,5,1,5,4,Satisfied,706,M,21,Premium Economy,1,2,2,4,1,1,3,83,53,Neutral
707,Male,55,First-time,Business,Business,113,0,0.0,4,4,5,4,3,3,4,4,4,4,4,4,4,5,Satisfied,707,M,68,Business,3,5,2,1,3,5,1,117,48,Unsatisfied
708,Male,38,Returning,Business,Business,3358,0,0.0,4,4,1,2,4,3,3,3,4,3,3,1,3,1,Neutral or Dissatisfied,708,F,73,Economy,5,2,2,1,4,1,5,52,24,Neutral
709,Female,50,Returning,Business,Business,2390,0,5.0,4,4,3,4,4,5,5,5,5,4,5,4,5,4,Satisfied,709,M,63,Economy,4,5,2,1,3,1,4,46,11,Satisfied
710,Female,40,Returning,Business,Business,158,116,135.0,4,4,4,5,4,4,4,4,4,4,4,4,5,5,Satisfied,710,F,55,Economy,2,4,4,5,4,2,3,54,101,Satisfied
711,Male,36,Returning,Business,Business,89,134,129.0,4,4,5,5,4,2,5,5,5,5,4,4,4,5,Satisfied,711,M,45,Economy,5,3,1,1,1,1,2,99,48,Unsatisfied
712,Female,52,Returning,Business,Business,3854,0,0.0,4,4,3,5,4,4,4,4,5,2,4,4,4,5,Satisfied,712,F,52,First Class,1,5,1,3,1,2,5,109,69,Neutral
713,Male,54,Returning,Business,Business,89,0,0.0,3,3,3,4,3,2,3,2,4,2,2,2,2,2,Neutral or Dissatisfied,713,M,48,Economy,2,3,2,2,3,4,3,32,6,Neutral
714,Female,37,First-time,Business,Business,89,0,0.0,4,4,3,4,3,5,3,5,3,3,5,4,3,4,Neutral or Dissatisfied,714,F,55,Economy,2,3,4,3,1,3,2,31,89,Unsatisfied
715,Male,35,Returning,Business,Business,3640,31,47.0,4,4,4,4,4,5,5,5,4,2,5,4,5,5,Satisfied,715,M,63,Premium Economy,4,5,3,2,3,1,5,71,76,Neutral
716,Female,37,First-time,Business,Business,134,78,73.0,2,2,2,2,3,2,1,4,1,1,4,2,1,4,Neutral or Dissatisfied,716,M,57,Business,1,1,3,5,1,4,2,89,120,Satisfied
717,Female,44,Returning,Business,Business,1915,0,0.0,2,2,5,4,2,5,5,5,4,2,5,2,5,5,Satisfied,717,F,78,Economy,2,3,1,1,5,3,5,71,30,Satisfied
718,Female,47,First-time,Business,Business,89,0,0.0,2,2,4,2,5,3,2,5,4,4,5,2,4,4,Neutral or Dissatisfied,718,M,57,First Class,5,4,1,2,4,1,1,72,27,Satisfied
719,Female,27,First-time,Business,Business,158,0,10.0,2,2,1,2,3,2,1,1,1,1,4,2,1,3,Neutral or Dissatisfied,719,F,23,Premium Economy,2,4,1,2,5,3,4,30,90,Neutral
720,Female,51,Returning,Business,Business,309,0,0.0,1,1,4,5,1,5,4,5,4,2,5,1,5,5,Satisfied,720,F,55,Premium Economy,4,1,4,3,1,2,5,70,107,Neutral
721,Female,44,First-time,Business,Business,354,0,0.0,3,3,3,2,3,3,5,2,5,5,5,2,5,4,Neutral or Dissatisfied,721,M,65,Economy,5,3,1,5,4,4,4,67,100,Neutral
722,Female,58,Returning,Business,Business,3798,5,4.0,2,2,5,5,2,5,4,5,5,3,5,2,5,5,Satisfied,722,F,28,First Class,1,5,4,1,2,3,3,15,111,Satisfied
723,Female,50,First-time,Business,Business,140,0,0.0,3,3,4,3,4,3,5,2,5,5,5,3,5,4,Neutral or Dissatisfied,723,F,25,Economy,4,3,4,2,4,5,1,107,116,Satisfied
724,Male,45,Returning,Business,Business,3934,0,0.0,2,4,2,2,2,1,2,1,4,1,1,2,1,2,Neutral or Dissatisfied,724,M,78,Economy,4,2,3,4,1,2,4,40,44,Neutral
725,Male,21,First-time,Business,Economy,309,0,0.0,5,0,3,0,2,5,3,4,3,3,5,1,3,4,Neutral or Dissatisfied,725,F,25,Business,4,4,5,5,2,2,1,17,41,Unsatisfied
726,Male,56,Returning,Business,Business,89,0,0.0,5,3,1,3,5,3,3,3,2,2,3,3,3,3,Neutral or Dissatisfied,726,M,30,Business,4,1,1,5,5,3,5,45,118,Unsatisfied
727,Female,54,Returning,Business,Business,2509,0,3.0,4,4,4,5,4,5,4,5,4,3,5,4,5,4,Satisfied,727,M,55,Business,3,2,4,5,1,4,5,87,110,Unsatisfied
728,Male,16,First-time,Business,Economy,309,0,0.0,4,4,2,4,4,2,5,1,5,5,4,4,5,4,Neutral or Dissatisfied,728,F,71,First Class,5,4,2,2,3,1,1,96,55,Unsatisfied
729,Female,37,First-time,Business,Business,164,63,60.0,2,2,3,2,4,3,3,5,3,3,4,2,3,5,Satisfied,729,F,77,Premium Economy,4,3,5,1,4,4,2,112,86,Satisfied
730,Female,41,Returning,Business,Business,2868,19,22.0,1,1,5,4,1,4,5,4,4,3,4,1,4,4,Satisfied,730,F,39,Economy,1,2,2,5,5,3,5,12,83,Satisfied
731,Female,22,First-time,Business,Business,164,3,0.0,2,1,2,1,3,1,4,1,4,4,3,1,4,3,Neutral or Dissatisfied,731,F,73,First Class,4,3,5,3,3,5,4,97,10,Neutral
732,Female,55,Returning,Business,Business,3446,0,0.0,2,5,4,3,2,2,3,2,1,1,2,1,2,1,Neutral or Dissatisfied,732,M,18,Economy,5,2,1,4,4,1,2,88,113,Satisfied
733,Female,57,Returning,Business,Business,354,0,0.0,0,0,3,5,3,4,5,3,3,3,4,0,4,3,Satisfied,733,M,40,Premium Economy,4,2,5,4,5,2,3,90,1,Unsatisfied
734,Female,39,First-time,Business,Business,89,0,44.0,2,2,4,2,1,5,4,3,4,4,4,2,4,4,Satisfied,734,M,27,Business,2,4,4,4,3,3,2,22,14,Neutral
735,Female,59,Returning,Business,Business,3085,0,0.0,2,2,4,5,2,4,5,4,5,2,4,2,4,4,Satisfied,735,M,26,First Class,2,4,4,2,5,1,1,30,82,Neutral
736,Male,56,First-time,Business,Business,229,0,0.0,2,2,3,2,3,4,3,3,3,3,4,2,3,3,Neutral or Dissatisfied,736,M,78,Premium Economy,2,2,4,4,2,1,1,102,59,Neutral
737,Female,46,Returning,Business,Business,3717,0,6.0,3,3,5,5,3,4,5,4,3,3,4,3,4,5,Satisfied,737,M,49,Economy,1,5,5,2,1,1,3,65,62,Satisfied
738,Male,44,Returning,Business,Business,158,66,57.0,3,3,4,4,3,4,5,5,5,5,4,3,4,4,Satisfied,738,M,50,Premium Economy,3,2,5,1,2,1,1,36,55,Unsatisfied
739,Female,39,First-time,Business,Business,482,11,7.0,2,2,3,2,4,4,1,2,1,1,4,2,1,5,Neutral or Dissatisfied,739,F,58,Economy,4,1,1,5,1,2,5,18,82,Satisfied
740,Male,32,Returning,Business,Business,270,0,0.0,2,2,3,4,2,5,4,2,4,4,5,2,4,5,Satisfied,740,F,57,First Class,5,3,3,4,3,1,5,62,14,Unsatisfied
741,Male,39,First-time,Business,Business,158,0,0.0,1,1,3,1,4,4,4,2,4,4,4,1,4,4,Neutral or Dissatisfied,741,F,26,Business,4,5,2,1,3,1,4,10,31,Neutral
742,Female,46,Returning,Business,Business,158,0,0.0,5,5,1,3,5,1,2,2,3,1,1,2,1,2,Neutral or Dissatisfied,742,F,68,Economy,4,2,1,3,1,3,2,15,80,Neutral
743,Female,52,Returning,Business,Business,1975,0,0.0,0,0,4,5,4,1,4,1,3,5,1,0,1,1,Satisfied,743,F,31,Business,4,4,5,2,2,4,3,21,11,Satisfied
744,Female,43,Returning,Business,Business,312,0,0.0,1,1,3,4,1,3,5,4,4,3,3,1,3,3,Satisfied,744,M,80,First Class,5,1,4,5,5,5,3,104,65,Satisfied
745,Female,58,Returning,Business,Business,2649,3,48.0,2,2,4,3,2,3,2,3,2,4,3,3,3,3,Neutral or Dissatisfied,745,F,40,Business,2,4,3,4,3,1,5,106,44,Satisfied
746,Male,44,Returning,Business,Business,102,6,7.0,2,2,4,4,2,3,3,3,2,1,3,1,3,1,Neutral or Dissatisfied,746,F,70,First Class,5,4,4,3,2,4,1,17,100,Neutral
747,Male,58,Returning,Business,Business,1834,0,0.0,3,3,4,4,3,5,4,5,4,4,5,3,5,5,Satisfied,747,F,42,Economy,2,2,1,1,2,2,3,33,119,Satisfied
748,Male,54,Returning,Business,Business,2385,0,0.0,1,1,5,4,1,4,4,4,5,3,4,1,4,4,Satisfied,748,M,46,Premium Economy,3,2,2,4,1,5,3,31,37,Neutral
749,Male,58,Returning,Business,Business,354,10,8.0,3,3,5,4,3,4,4,4,3,3,4,3,4,4,Satisfied,749,F,21,First Class,1,3,2,2,3,1,4,87,19,Satisfied
750,Male,55,Returning,Business,Business,164,61,66.0,4,4,4,4,4,4,4,4,3,3,4,4,4,5,Satisfied,750,F,23,Economy,2,2,4,4,3,4,1,32,86,Neutral
751,Female,21,First-time,Business,Economy,354,2,8.0,4,0,3,0,4,4,3,3,3,3,5,0,3,4,Satisfied,751,M,74,Premium Economy,4,5,4,2,1,3,1,106,67,Satisfied
752,Female,47,Returning,Business,Business,3824,0,0.0,4,0,5,5,2,3,4,3,4,4,3,0,3,3,Satisfied,752,F,40,First Class,1,2,1,3,5,5,4,52,9,Satisfied
753,Female,57,Returning,Business,Business,354,6,8.0,0,0,4,4,3,3,5,4,3,3,3,0,3,4,Satisfied,753,M,55,Premium Economy,4,4,2,4,4,2,5,27,19,Unsatisfied
754,Male,56,Returning,Business,Business,3435,0,0.0,3,3,5,5,3,5,5,5,3,4,5,3,5,4,Satisfied,754,F,26,Economy,1,4,3,2,5,5,1,46,64,Satisfied
755,Female,50,Returning,Business,Business,134,0,0.0,5,4,3,5,4,5,5,4,3,3,5,4,5,4,Satisfied,755,F,56,Economy,4,2,2,4,4,2,1,93,7,Unsatisfied
756,Female,44,Returning,Business,Business,3189,5,3.0,1,1,4,5,1,5,5,5,5,4,5,1,5,5,Satisfied,756,F,28,First Class,1,3,3,3,3,1,4,20,53,Unsatisfied
757,Female,38,First-time,Business,Business,113,0,0.0,3,3,3,3,4,3,5,2,5,5,3,3,5,3,Neutral or Dissatisfied,757,F,60,Economy,1,1,5,2,1,2,1,110,84,Neutral
758,Female,20,First-time,Business,Economy,134,34,21.0,4,4,3,4,2,3,2,3,2,2,4,4,2,5,Neutral or Dissatisfied,758,F,51,First Class,2,4,4,4,3,2,5,101,22,Satisfied
759,Female,24,First-time,Business,Business,158,0,46.0,0,0,4,0,1,3,2,3,2,2,5,0,2,4,Satisfied,759,F,73,Business,1,1,3,4,1,4,5,90,89,Satisfied
760,Female,37,First-time,Business,Business,309,71,61.0,1,1,5,1,3,5,2,2,2,2,4,1,2,4,Neutral or Dissatisfied,760,F,40,Premium Economy,3,2,5,2,5,4,4,50,96,Neutral
761,Male,48,Returning,Business,Business,3447,0,18.0,0,0,4,4,3,5,5,5,3,2,5,0,5,2,Satisfied,761,M,31,First Class,5,4,3,5,4,2,4,91,78,Unsatisfied
762,Female,37,Returning,Business,Business,3638,0,0.0,3,3,5,5,3,5,4,5,4,2,5,3,5,4,Satisfied,762,F,52,First Class,2,3,5,3,2,3,5,33,46,Neutral
763,Female,40,Returning,Business,Business,3184,0,0.0,3,3,4,4,3,4,5,4,3,2,4,3,4,5,Satisfied,763,F,38,Premium Economy,5,5,2,4,2,5,2,69,101,Satisfied
764,Male,43,Returning,Business,Business,309,0,4.0,4,4,4,4,4,5,4,5,3,4,5,4,5,5,Satisfied,764,F,53,First Class,5,5,2,4,4,1,4,78,23,Satisfied
765,Male,59,Returning,Business,Business,2394,4,8.0,4,3,5,4,4,4,4,4,4,3,4,4,4,4,Satisfied,765,M,47,Business,3,5,1,2,2,5,4,27,19,Neutral
766,Female,60,Returning,Business,Business,354,0,0.0,1,1,3,5,1,4,5,4,3,2,4,1,4,4,Satisfied,766,M,30,First Class,2,5,3,2,5,3,2,1,12,Satisfied
767,Female,46,Returning,Business,Business,1942,0,0.0,3,3,2,4,3,3,4,3,2,5,3,3,3,3,Neutral or Dissatisfied,767,M,49,Premium Economy,4,1,1,1,2,3,2,89,65,Unsatisfied
768,Female,52,Returning,Business,Business,1920,13,13.0,2,2,3,4,2,3,3,3,3,4,3,3,3,3,Neutral or Dissatisfied,768,M,33,First Class,3,5,4,5,1,3,1,62,62,Unsatisfied
769,Male,49,Returning,Business,Business,158,0,0.0,4,4,5,4,4,4,4,4,5,2,4,4,4,4,Satisfied,769,M,27,Premium Economy,5,5,5,5,5,3,3,74,29,Unsatisfied
770,Male,60,Returning,Business,Business,2883,0,0.0,3,3,1,2,3,2,3,2,1,2,2,1,2,1,Neutral or Dissatisfied,770,F,80,Premium Economy,3,4,3,4,1,4,5,20,68,Neutral
771,Male,44,Returning,Business,Business,312,0,0.0,3,5,3,5,3,5,5,5,3,3,5,3,5,5,Satisfied,771,M,46,Economy,2,5,4,1,1,1,3,99,45,Unsatisfied
772,Female,73,Returning,Business,Business,134,0,0.0,3,3,4,4,3,2,4,2,3,2,2,3,2,3,Neutral or Dissatisfied,772,F,48,Premium Economy,4,4,4,2,2,5,2,79,57,Satisfied
773,Male,54,Returning,Business,Business,2218,0,0.0,1,1,2,4,1,2,3,2,4,3,2,2,2,2,Neutral or Dissatisfied,773,F,47,Economy,5,5,2,1,5,3,3,44,56,Satisfied
774,Female,56,Returning,Business,Business,3886,0,0.0,2,2,3,4,2,4,5,4,4,3,4,2,4,4,Satisfied,774,M,43,Economy,1,4,3,4,5,2,4,29,5,Satisfied
775,Female,56,Returning,Business,Business,2568,0,0.0,1,1,3,3,1,3,2,3,4,5,3,3,3,3,Neutral or Dissatisfied,775,F,39,Economy,2,4,2,5,3,4,4,24,39,Neutral
776,Male,55,Returning,Business,Business,247,23,26.0,3,3,3,5,3,3,5,4,4,5,3,3,3,3,Satisfied,776,M,33,Premium Economy,1,2,5,3,2,2,3,35,86,Unsatisfied
777,Female,50,Returning,Business,Business,3623,0,0.0,0,0,5,5,5,3,4,3,4,4,3,0,3,3,Satisfied,777,M,45,Premium Economy,1,3,3,5,3,4,4,11,21,Unsatisfied
778,Male,42,Returning,Business,Business,2211,56,51.0,1,1,4,2,1,3,2,3,1,3,3,1,3,1,Neutral or Dissatisfied,778,F,30,Business,4,2,4,4,3,5,3,69,111,Satisfied
779,Male,42,Returning,Business,Business,247,0,4.0,1,1,3,5,1,4,5,4,3,4,4,1,4,4,Satisfied,779,M,36,Business,1,2,1,4,2,3,5,40,5,Unsatisfied
780,Male,60,Returning,Business,Business,113,0,0.0,4,0,5,5,1,5,5,5,5,2,5,0,5,5,Satisfied,780,F,29,First Class,3,4,2,4,2,3,4,75,119,Satisfied
781,Male,37,Returning,Business,Business,2421,4,1.0,3,3,3,4,3,5,4,5,5,2,5,3,5,5,Satisfied,781,F,61,First Class,4,4,3,4,2,4,2,106,18,Satisfied
782,Male,39,First-time,Business,Business,89,23,38.0,0,0,4,0,3,5,1,5,1,1,5,5,1,4,Satisfied,782,F,74,First Class,4,5,2,4,1,4,2,111,76,Neutral
783,Female,44,Returning,Business,Business,89,0,0.0,3,3,5,5,3,4,5,5,5,2,4,3,4,5,Satisfied,783,F,52,Premium Economy,2,5,2,1,3,2,2,26,66,Neutral
784,Male,24,First-time,Business,Economy,134,0,0.0,0,3,3,3,1,5,5,4,5,5,5,3,5,4,Neutral or Dissatisfied,784,M,60,First Class,4,5,4,5,5,2,1,38,112,Satisfied
785,Male,40,First-time,Business,Business,270,0,0.0,4,4,4,4,4,5,4,5,4,4,5,4,4,5,Neutral or Dissatisfied,785,F,30,Business,3,4,4,4,4,2,5,43,79,Satisfied
786,Male,22,First-time,Business,Economy,134,27,18.0,4,1,3,1,4,2,4,2,4,4,4,1,4,3,Neutral or Dissatisfied,786,M,61,Economy,4,3,5,1,2,1,4,109,117,Unsatisfied
787,Female,56,Returning,Business,Business,1707,7,15.0,4,4,3,4,4,4,5,5,4,3,4,4,4,4,Satisfied,787,F,35,Economy,4,3,3,5,4,4,4,6,61,Neutral
788,Female,30,First-time,Business,Business,89,9,0.0,2,2,1,2,4,4,2,4,2,2,4,1,2,4,Neutral or Dissatisfied,788,F,78,Premium Economy,4,5,1,2,3,2,4,15,60,Unsatisfied
789,Female,40,Returning,Business,Business,3553,0,0.0,1,3,4,5,3,5,5,5,5,3,5,3,5,5,Satisfied,789,M,50,Premium Economy,5,1,1,1,4,5,1,106,68,Unsatisfied
790,Female,47,Returning,Business,Business,482,9,0.0,2,2,5,4,2,4,5,4,4,5,4,2,4,4,Satisfied,790,F,47,Business,4,4,1,2,3,1,1,91,62,Neutral
791,Female,17,First-time,Business,Economy,354,10,12.0,4,3,4,3,4,1,4,4,4,4,4,3,4,3,Neutral or Dissatisfied,791,M,65,Economy,3,2,5,4,4,3,5,70,81,Satisfied
792,Female,41,Returning,Business,Business,158,0,0.0,1,3,3,4,1,4,5,4,4,4,4,1,4,4,Satisfied,792,M,44,Premium Economy,4,3,2,4,2,5,3,75,114,Neutral
793,Female,49,Returning,Business,Business,3125,102,96.0,4,4,5,4,4,5,4,5,5,5,5,4,5,5,Satisfied,793,M,58,Business,1,1,4,5,3,3,2,65,67,Unsatisfied
794,Female,22,First-time,Business,Business,309,0,0.0,0,1,3,1,4,3,3,2,2,2,4,0,2,4,Satisfied,794,M,72,Premium Economy,4,3,3,1,3,3,4,30,82,Satisfied
795,Female,44,First-time,Business,Business,354,22,20.0,2,2,2,3,3,1,5,4,5,5,3,3,5,2,Neutral or Dissatisfied,795,F,52,Economy,5,4,3,5,2,3,1,118,11,Satisfied
796,Female,37,First-time,Business,Business,158,0,0.0,3,3,1,3,4,4,3,4,3,3,3,3,3,4,Neutral or Dissatisfied,796,F,57,Business,4,3,4,1,1,3,1,106,96,Satisfied
797,Male,27,First-time,Business,Business,312,175,174.0,1,1,5,5,2,5,5,5,5,1,3,1,4,5,Neutral or Dissatisfied,797,F,18,Premium Economy,5,3,1,2,2,4,2,49,11,Satisfied
798,Female,48,First-time,Business,Business,309,0,5.0,2,2,4,2,3,1,5,3,5,5,4,2,5,4,Neutral or Dissatisfied,798,F,18,First Class,4,4,5,1,1,4,2,115,104,Unsatisfied
799,Male,55,Returning,Business,Business,2389,37,28.0,1,1,4,5,1,5,5,5,4,2,5,1,5,5,Satisfied,799,F,79,Premium Economy,5,3,1,1,4,3,5,70,86,Satisfied
800,Male,25,First-time,Business,Business,309,0,0.0,3,3,4,3,2,1,2,2,3,3,2,3,3,3,Neutral or Dissatisfied,800,M,47,Economy,1,1,1,4,5,4,3,89,119,Neutral
801,Female,55,Returning,Business,Business,1688,0,0.0,2,2,4,5,2,5,5,5,3,2,5,2,5,5,Satisfied,801,M,63,Business,3,4,2,5,3,4,3,4,87,Satisfied
802,Male,47,Returning,Business,Business,134,0,0.0,3,3,2,4,3,2,4,2,2,4,2,2,2,2,Neutral or Dissatisfied,802,F,47,First Class,5,2,2,5,2,5,2,73,36,Unsatisfied
803,Female,42,Returning,Business,Business,3761,5,12.0,1,1,4,4,1,3,3,3,4,3,3,3,3,3,Neutral or Dissatisfied,803,F,62,Economy,4,1,2,5,1,5,5,73,118,Satisfied
804,Male,44,First-time,Business,Business,282,15,21.0,2,2,1,2,4,3,2,3,2,2,3,2,2,4,Neutral or Dissatisfied,804,M,56,Premium Economy,4,1,1,5,1,5,1,73,95,Unsatisfied
805,Male,42,Returning,Business,Business,1750,0,5.0,5,5,2,3,5,1,3,1,4,3,1,1,1,1,Neutral or Dissatisfied,805,F,46,Economy,5,5,4,4,1,1,5,120,58,Unsatisfied
806,Male,42,Returning,Business,Business,1538,0,1.0,3,3,1,3,3,3,3,3,4,1,3,3,3,3,Neutral or Dissatisfied,806,F,77,Economy,4,2,2,2,3,2,4,47,79,Satisfied
807,Female,58,First-time,Business,Business,396,0,0.0,4,4,1,4,4,2,5,4,5,5,3,4,5,4,Neutral or Dissatisfied,807,M,26,First Class,3,1,4,5,2,4,3,8,81,Unsatisfied
808,Female,50,Returning,Business,Business,134,4,8.0,4,1,3,5,4,4,5,4,3,3,4,4,4,5,Satisfied,808,M,62,Premium Economy,3,5,1,4,2,1,3,25,87,Neutral
809,Male,57,Returning,Business,Business,309,17,16.0,1,1,2,2,1,2,3,2,1,2,2,2,2,2,Neutral or Dissatisfied,809,M,26,First Class,5,3,3,3,1,5,3,61,49,Unsatisfied
810,Male,26,First-time,Business,Business,354,0,7.0,1,3,3,3,3,2,3,5,3,3,3,3,3,3,Neutral or Dissatisfied,810,M,38,First Class,2,3,3,4,5,5,1,40,27,Neutral
811,Female,42,Returning,Business,Business,1532,6,1.0,1,1,5,4,1,5,5,5,3,2,5,1,5,5,Satisfied,811,M,21,First Class,3,2,3,5,5,4,2,59,81,Neutral
812,Female,22,First-time,Business,Business,229,37,37.0,3,2,4,2,3,1,2,4,2,2,3,2,2,3,Neutral or Dissatisfied,812,F,48,Premium Economy,5,2,3,1,5,5,5,84,31,Unsatisfied
813,Male,37,First-time,Business,Business,247,2,6.0,2,2,4,2,4,4,3,3,3,3,4,2,3,4,Neutral or Dissatisfied,813,M,20,Premium Economy,1,3,2,3,5,4,3,96,67,Satisfied
814,Male,30,Returning,Business,Business,309,0,0.0,3,3,4,2,3,3,2,5,2,2,4,2,2,3,Neutral or Dissatisfied,814,M,18,Premium Economy,4,1,4,5,3,5,2,103,105,Unsatisfied
815,Male,40,Returning,Business,Business,158,0,0.0,4,0,3,4,5,4,4,4,3,4,4,0,4,4,Satisfied,815,M,44,Premium Economy,1,4,3,5,4,5,4,94,93,Satisfied
816,Female,48,Returning,Business,Business,2658,0,0.0,0,0,5,4,1,2,5,5,5,3,2,0,2,5,Satisfied,816,M,27,Business,1,1,1,2,1,4,4,18,15,Unsatisfied
817,Male,51,Returning,Business,Business,102,0,0.0,1,1,3,4,1,5,5,5,5,3,5,1,5,4,Satisfied,817,M,45,Economy,4,4,5,4,2,5,3,24,73,Satisfied
818,Female,37,Returning,Business,Business,3853,0,0.0,3,3,3,2,3,3,2,3,1,1,3,3,3,3,Neutral or Dissatisfied,818,M,41,Premium Economy,5,1,3,5,4,4,2,49,107,Neutral
819,Female,43,Returning,Business,Business,102,39,48.0,3,3,3,5,3,4,4,4,3,3,4,3,4,5,Satisfied,819,M,50,Economy,4,5,4,1,5,4,1,97,111,Unsatisfied
820,Male,41,First-time,Business,Business,309,18,18.0,2,2,3,2,4,3,2,4,2,2,4,2,2,4,Neutral or Dissatisfied,820,M,20,Premium Economy,4,4,2,1,4,5,2,49,71,Satisfied
821,Female,52,Returning,Business,Business,2236,27,28.0,3,3,4,4,3,2,4,2,3,3,2,2,2,2,Neutral or Dissatisfied,821,F,25,Economy,4,3,1,5,5,3,2,25,59,Unsatisfied
822,Male,47,Returning,Business,Business,158,0,0.0,5,4,4,4,5,3,4,4,4,3,3,5,3,4,Satisfied,822,M,28,First Class,5,3,1,4,5,2,4,56,87,Unsatisfied
823,Male,60,Returning,Business,Business,102,0,0.0,1,5,4,5,1,5,5,5,3,2,5,1,5,5,Satisfied,823,M,49,First Class,4,2,4,5,4,3,2,17,43,Unsatisfied
824,Female,54,Returning,Business,Business,2538,0,1.0,0,0,3,5,1,4,4,4,3,4,4,0,4,4,Satisfied,824,M,57,First Class,4,5,2,4,5,2,5,55,111,Satisfied
825,Female,53,Returning,Business,Business,1588,7,18.0,0,0,3,4,3,5,4,4,4,3,5,0,5,4,Satisfied,825,F,49,Business,1,2,4,5,1,5,2,57,89,Satisfied
826,Male,47,Returning,Business,Business,2880,0,0.0,5,5,4,1,5,2,2,2,4,3,2,2,2,2,Neutral or Dissatisfied,826,F,80,First Class,3,1,4,4,4,1,5,87,48,Neutral
827,Male,43,Returning,Business,Business,3120,4,0.0,3,3,3,4,3,5,4,5,4,5,5,3,5,5,Satisfied,827,M,57,First Class,2,2,5,4,3,4,1,87,72,Satisfied
828,Female,61,Returning,Business,Business,396,13,2.0,4,4,5,4,4,4,5,4,4,3,4,4,4,4,Satisfied,828,F,32,Business,2,5,4,3,2,2,5,36,24,Unsatisfied
829,Female,57,Returning,Business,Business,164,25,23.0,4,4,3,4,4,2,3,2,4,3,2,3,2,3,Neutral or Dissatisfied,829,F,36,Economy,1,5,2,2,3,3,2,26,16,Neutral
830,Female,27,First-time,Business,Business,89,57,52.0,3,3,1,3,3,3,3,1,3,3,4,3,3,4,Neutral or Dissatisfied,830,M,45,Premium Economy,2,3,1,5,2,5,1,77,114,Neutral
831,Female,25,First-time,Business,Business,247,0,2.0,1,1,3,1,3,1,3,3,3,3,2,1,3,3,Neutral or Dissatisfied,831,F,27,Economy,1,4,2,2,3,4,3,76,103,Satisfied
832,Female,38,Returning,Business,Business,134,0,16.0,3,3,1,4,3,2,4,2,3,3,2,1,2,1,Neutral or Dissatisfied,832,F,33,Premium Economy,4,5,2,3,3,1,3,88,9,Satisfied
833,Male,47,Returning,Business,Business,229,36,27.0,5,3,3,4,5,3,5,4,5,3,3,5,3,3,Satisfied,833,M,77,Business,2,5,2,4,3,4,5,84,98,Neutral
834,Female,20,First-time,Business,Business,134,0,0.0,4,2,3,2,3,2,5,1,5,5,3,2,5,4,Neutral or Dissatisfied,834,F,34,First Class,1,2,3,4,2,3,3,48,112,Neutral
835,Male,34,Returning,Business,Business,354,31,29.0,2,2,1,3,2,2,3,2,4,1,2,2,2,2,Neutral or Dissatisfied,835,M,39,Premium Economy,5,3,4,2,2,1,5,29,80,Neutral
